fecha,Ruta,OperadOR,ac_type,all_aboard,cantidad de fallecidos,ground
1998-07-28,"Barcelona, Spain",Swifair,Swearingen SA.227AC Metro III,2,2,0
1998-07-29,"Manacapuru River, Brazil",Selva Taxi Aero,Embraer 110 Bandeirante,24,5,0
1998-07-30,"Near Quiberon, France",Proteus Air / Private,Beechcraft 1900D / Cessna 177,15,15,0
1998-07-30,"Kochi, India",Alliance Airlines,Dornier 228-201,6,6,2
1998-08-04,"Kincolith, British Columbia, Canada",Harbour Air Seaplanes Ltd.,de Havilland Dash-2 Beaver,5,5,0
1998-08-11,"Saurimo, Angola",Alada,Antonov An-12BP,13,1,0
1998-08-19,"Foveaux Strait, New Zealand",Vincent Aviation,Cessna 402C,10,5,0
1998-08-21,"Near Ghorepani, Nepal",Lumbini Airways,de Havilland Canada DHC-6 Twin Otter 300,18,18,0
1998-08-24,"Pretoria, South Africa",Speed Service Couriers,DC-3-65TP,2,1,0
1998-08-24,"Manibagi, Myanmar",Myanmar Airways,Fokker F-27 Friendship 600,44,44,0
1998-08-29,"Quito, Ecuador",Cubana de Aviacion,Tupolev TU-154M,91,70,10
1998-09-02,"Off Peggy's Cove, Nova Scotia, Canada",Swissair,McDonnell Douglas MD-11,229,229,0
1998-09-02,Angola,Permaviatrans,Antonov AN-26,24,24,0
1998-09-09,"Port Alsworth, Alaska",Rusts Flying Service Inc.,de Havilland Dash-2 float plane,5,5,0
1998-09-10,"Islamabad, Pakistan",Military - Pakistan Air Force,Lockheed C-130B Hercules,5,5,0
1998-09-25,"Near Nador, Morroco",Paukn Air,British Aerospace BAe-146-100,38,38,0
1998-09-28,"Praia, Cape Verde",Cabo Verde Airlines,de Havilland Canada DHC-6 Twin Otter 300,22,1,0
1998-09-29,"Off Mannar, Sri Lanka",Lionair,Antonov AN-24RV,55,55,0
1998-10-02,"Near Canaima, Venezuela",Servivensa,Douglas DC-3C,27,1,0
1998-10-10,"Near Kindu, Congo",Congo Airline,Boeing B-727-30,41,41,0
1998-10-21,"Yerevan, Armenia",Ararat Avia,Yakovlev YAK-40,37,0,4
1998-10-25,"Rwenzori mountains, Uganda",TanaMana Aviation,Britten-Norman BN-2A-3 Islander,11,4,0
1998-11-01,"Near Quetzaltenango, Guatemala",Living Water Teaching Ministries Charter,Douglas DC-3C,18,11,0
1998-11-11,"Near Krasnoyarsk, Russia",Sakha Airlines,Antonov AN-12,13,13,0
1998-11-21,"Edgewater, Maryland",Private,Burgess RV-6 experimental,1,1,0
1998-12-07,"Baie-Comeau, Canada",Air Satellite,Britten-Norman Trislander,10,7,0
1998-12-11,"Near Surat Thani, Thailand",Thai Airways,Airbus A-310-204,146,102,0
1998-12-14,"Near Cuito, Angola",Khors Aircompany,Antonov AN-12BP,11,11,0
1998-12-17,"Saurimo, Angola",Zanex,Antonov 12,10,1,0
1998-12-22,"Medellín, Colombia",SELVA,Antonov 32B,5,5,0
1998-12-26,"Vila Nova, Angola",Transafrik,Lockheed Martin L-100-30 Hercules,14,14,0
1999-01-02,"Near Huambo, Angola",Transafrik - United Nations Charter,Lockheed L-100-30 Hercules,9,9,0
1999-01-12,"Guernsey, Channel Islands, England",Channel Express,Fokker F-27 Friendship 600,2,2,0
1999-01-13,"Geilenkirchen, Germany",Military - German Air National Guard,Boeing KC-135E,4,4,0
1999-01-13,"Mayne Island, British Columbia, Canada",Kelowna Flightcraft Air Charter,Douglas DC-3C,2,2,0
1999-01-16,"Coconut Island, QLD, Australia",Uzu Air,Britten Norman BN-2A-26,4,3,0
1999-01-21,"Bluefields, Nicaragua",Fuerza Aérea Nicaragua,Antonov AN-26,28,28,0
1999-02-02,"Luanda, Angola",Savannair,Antonov AN-12,14,14,13
1999-02-03,"Hoskins, Papua New Guinea",Airlink,Britten Norman BN-2A Trislander,11,11,0
1999-02-08,"Kinshasa,  Democratic Republic Congo",Air Karibu,Lockheed L-188A Electra,7,7,0
1999-02-24,"Rui'an, China",China Southwest Airlines,Tupolev TU-154,61,61,0
1999-02-25,"Genoa, Italy",Minerva Airlines,Dornier 328-110,31,4,0
1999-03-07,"New Delhi, India",Military - Indian Air Force,Antonov AN-32 Transport,19,19,3
1999-03-18,"Near Tame, Colombia",ALIANSA Colombia,Douglas DC-3C (C-47A-DK),8,8,8
1999-03-19,"Davis Inlet, Newfoundland, Canada",Provincial Airlines,de Havilland Canada DHC-6 Twin Otter 300,2,1,0
1999-04-07,"Ribeirao Preto, Brazil",Manacá Táxi Aéreo,Learjet 24D,5,5,0
1999-04-07,"Near Ceyhan, Turkey",Turkish Airlines (THY),Boeing 737-4Q8,6,6,0
1999-04-08,"Near Malaga, Colombia",Aerotaca,de Havilland Canada DHC-6 Twin Otter 300,5,5,0
1999-04-15,"Shanghi, China",Korean Air,McDonnell Douglas MD-11,3,3,0
1999-05-08,"Off Port Vila, Vanuatu",Vanair,de Havilland Canada DHC-6 Twin Otter 300,12,7,0
1999-05-24,"Kuching, Malaysia",Military - Malaysian Air Force,de Havilland Canada DHC-4A,5,5,0
1999-05-29,"Ol Kiombo, Kenya",Malindi Air Services,Let 410UVP-E,2,2,0
1999-06-01,"Little Rock, Arkansas",American Airlines,McDonnell Douglas MD-82,145,11,0
1999-06-03,"Near Khartoum, Sudan",Military - Sudan Air Force,Antonov 32,50,50,0
1999-06-09,"Coron, Philippines",Pacific Airways,Britten-Norman BN-2A-21 Islander,1,1,0
1999-06-09,"Juneau, Alaska",Air Taxi - Coastal Helicopters Inc.,Eurocopter AS-350BA,7,7,0
1999-06-17,"Goroka, Papua New Guinea",Airlink,Embraer 110P2 Bandeirante,17,17,0
1999-06-25,"Long Haul Lake, Manatoba, Canada",Blue Water Aviation Services,de Havilland Canada DHC-3 Otter,2,1,0
1999-07-01,"Luzamba, Angola",Savanair,Antonov 12B,5,1,0
1999-07-02,"Sittwe, Myanmar",Myanmar Airways,Fokker F-27 Friendship 600,8,8,0
1999-07-04,"Villavicencio, Colombia",LANC Colombia,Douglas DC-6A,18,5,0
1999-07-07,"Near Kathmandu, Nepal",Lufthansa Cargo Airlines,Boeing 727-243F,5,5,0
1999-07-09,"Toluca , Mexico",Aero Jet Express,Hawker Siddeley HS-125,4,4,0
1999-07-16,"Off Martha's Vineyard, Massachusetts",Private,Piper PA-32-R301 Saratoga II HP,3,3,0
1999-07-23,"Tokyo, Japan",All Nippon Airways,Boeing B-747,517,1,0
1999-07-23,"Near Orito, Colombia",Military - U.S. Army,de Havilland Canada DHC-7-102,7,7,0
1999-07-24,"Nasevou Village, Fiji",Air Fiji,Embraer 110P1 Bandeirante,17,17,0
1999-08-07,"Santo Antao, Cape Verde Islands",TACV-Cabo Verde Airlines,Dornier 228-201,18,18,0
1999-08-22,"Hong Kong, China",China Airlines (Taiwan),McDonnell Douglas MD-11,315,3,0
1999-08-24,"Hualian, Taiwan",Uni Air,McDonnell Douglas MD-90-30,96,1,0
1999-08-26,"Turtkul, Uzbekistan",Uzbekistan Airways,Yakovlev YAK-40,33,2,0
1999-08-31,"Buenos Aires, Argentina","LAPA, Lineas Aereas Privadas Argentinas",Boeing B-737-204C,103,63,2
1999-09-05,"Near Kathmandu, Nepal",Necon Air,Hawker Siddeley HS-748-501 Super 2B,15,15,0
1999-09-14,"Girona, Spain",Britannia Airways,Boeing 757-204,245,1,0
1999-09-14,"Bucharest, Romania",Greek Government,Dassault Falcon 900B,13,7,0
1999-09-14,"Belelm, Brazil",Norte Jet Táxi Aéreo,Embraer 110 Bandeirante,2,2,0
1999-09-17,"Mt. Hidalgo, Mexico",Military - Mexican Air Force,Lockheed C-130A Hercules,5,5,0
1999-10-02,"Dhahran, Saudi Arabia",Aramco Associated Company,Bell 214ST helicopter,20,12,0
1999-10-24,"San Carlos, Venezuela",Military - Venezuelan Army,Arava 201,6,6,0
1999-10-25,"Aberdeen, South Dakota",Private charter,Gates Learjet 35,6,6,0
1999-10-31,"Off Nantucket Island, Massachusetts",EgyptAir,Boeing B-767-366ER,217,217,0
1999-11-09,"Near Uruapan, Mexico",TAESA,McDonnell Douglas DC-9-31,18,18,0
1999-11-12,"Near Pristina, Kosovo",Si Fly - U.N. charter,Aerospatiale Alenia ATR-42,24,24,0
1999-12-05,"Moscow, Russia",Tashkent Aircraft Production Corporation,Ilyushin 114T,7,5,0
1999-12-07,"Near Bayombang, Philippines",Asian Spirit,Let 410UVP,17,17,0
1999-12-10,"Kuwait City, Kuwait",Military - U.S. Air Force,Lockheed C-130H,94,3,0
1999-12-11,"Sao Jorge, Azores (Portugal)",SATA,British Aerospace APT,35,35,0
1999-12-21,"Guatemala City, Guatemala",Cubana de Aviacon,McDonnell Douglas DC-10-30,314,16,2
1999-12-22,"Great Hallingbury, United Kingdom",Korean Air,Boeing 747-2B5F,4,4,0
1999-12-24,"Amritsar, India / Kandahar, Afghanistan",Indian Airlines,Airbus A300B2-101,189,1,0
1999-12-25,"Bejuma, Venezuela",Cubana de Aviacion,Yakovlev YAK-42D,22,22,0
1999-12-25,"Near Simara, Nepal",Skyline Airways,de Havilland Canada DHC-6 Twin Otter,10,10,0
1999-12-29,"Near Zonguldak, Turkey",Ecuato Guineana de Aviacion,Antonov 28,6,6,0
2000-01-05,"Abuja, Nigeria",Skypower Express Airways,Embraer 110P1A Bandeirante,16,1,1
2000-01-10,"Niederhasli, Switzerland",Crossair,Saab 340B,10,10,0
2000-01-13,"Off Marsa el-Brega, Libya",Avisto,Shorts 360-300,41,22,0
2000-01-15,"San Jose, Costa Rica",TACA,Let 410UVP-E,20,5,0
2000-01-30,"Off Abidjan, Ivory Coast",Kenya Airways,AirbusA310-304,179,169,0
2000-01-31,"Off Point Mugu, California",Alaska Airlines,McDonnell Douglas MD-83,88,88,0
2000-02-02,"Tehran, Iran",Military - Islamic Republic of Iran Air Force,Lockheed C-130 Hercules,8,8,0
2000-02-16,"Sacramento, California",Emery Worldwide,McDonnell Douglas DC-8-71F,3,3,0
2000-03-05,"Burbank, Calilfornia",Southwest Airlines,Boeing B-737-3T5,142,0,0
2000-03-09,"Moscow, Russia",Vologodskiye Airlines,Yakovlev YAK-40,9,9,0
2000-03-17,"Near Kuna Yala, Panama",Aeroperlas,de Havilland Canada DHC-6 Twin Otter 300,10,10,0
2000-03-17,"Ennadai Lake, Canada",Points North Air Services,Douglas C-47A-5-DK,2,2,0
2000-03-22,"Herreira, Spain",Military - Ejército del Aire,CASA 212-DE Aviocar 200,7,7,0
2000-03-24,"Kadirana, Sri Lanka",Sky Cabs,Antonov AN-12 (freighter),8,6,2
2000-03-25,"Huambo, Angola",Uralex,Antonov AN-32,33,3,0
2000-03-30,"Near Anuradhapura, Sri Lanka",Military - Sri Lankan Air Force,Antonov An-26,40,40,0
2000-04-05,"Marianna, Florida",Bankair,Learjet 35A,3,3,0
2000-04-19,"Samal Island, Philippines",Air Philippines,Boeing B-737-2H4,131,131,0
2000-04-19,"Pepa ,Congo",Military - Centrafricain Airlines,Antonov AN-8,24,24,0
2000-04-29,"Bapi, Papua New Guinea",North Coast Aviation,Britten-Norman BN-2A-20 Islander,4,4,0
2000-05-02,"Lyon Satolas, France",Northern Executive Aviation,Learjet 35A,5,2,0
2000-05-03,"Kurupung, Guyana",Trans Guyana Airways,Britten-Norman BN-2A-9 Islander,1,1,0
2000-05-10,"Kaunakakai, Hawaii",Price Aircraft Company,Rockwell Sabreliner 65,6,6,0
2000-05-17,"Moanda, Gabon",Avirex,Beechcraft 1900C-1,10,3,0
2000-05-21,"Near Wilkes-Barre, Pennsylvania",Executive Airlines,BAe Jetstream 3101-31,19,19,0
2000-05-25,"Near Manila, Philippines",Philippine Air Lines,Airbus A.330-301,298,1,0
2000-05-31,"Off Whyalla, Australia",Whyalla Airlines,Piper PA-31-350 Navajo,8,8,0
2000-06-05,"Accra, Ghana",Ghana Airlink,Fokker F-27 Friendship 600,52,7,0
2000-06-22,"Shitai, China",Wuhan Airlines,Xian Yunshuji Y-7-100C,44,44,7
2000-06-23,"Boca Raton, Florida",Universal Jet Aviation,Learjet 55,3,3,0
2000-06-27,"Off Shimano, Japan",Military - Japanese Air Self-Defence Force,Kawasaki C-1A,5,5,0
2000-07-02,"Off Cagayancillo, Philippines",Military - Philippine Air Force,GAF Nomad N-22C,15,14,0
2000-07-08,"Near Villahermosa, Mexico",Aerocaribe,British Aerospace  BAe Jetstream 32EP,19,19,0
2000-07-09,"Villavicencio, Colombia",CORAL Colombia,Curtiss C-46A-60-CS,19,13,0
2000-07-13,"Raleigh, North Carolina",Win Win Aviation,de Havilland Canada DHC-6 Twin Otter 200,3,1,0
2000-07-17,"Patna, India",Indian Airlines/Alliance Airlines,Boeing B-737-2A8 Advanced,58,55,5
2000-07-19,"Linneus, Maine",Airwave Transport,Grumman G-159 Gulfstream I,2,2,0
2000-07-20,"Nassau, Bahamas",Allied Air Freight,Douglas C-47A-10-DK,2,2,0
2000-07-21,"Maui, Hawaii",Blue Hawaiian Helicopters,Aerospatiale AS355-F1,7,7,0
2000-07-25,"Gonesse, France",Air France,Aerospatiale BAe Concorde 101,109,109,4
2000-07-26,"Mafraq, Jordan",Military - Royal Jordanian Air Force,Lockheed C-130H Hercules,13,13,0
2000-07-27,"Jodhura, Nepal",Royal Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300,25,25,0
2000-08-02,"Cubatao, Brazil",Air taxi - Lider Air Taxi,Sikorsky S-76,6,6,0
2000-08-06,"Puerto Montt, Chile",Military - Fuerza Aérea de Chile,Casa 212-AB10 Aviocar,14,14,0
2000-08-09,"Burlington Township, New Jersey",Patuxent Airways / Private,Piper Navajo PA-31/ Piper Seminole PA-44,11,11,0
2000-08-12,"Near Tshikapa, Congo",Staer Air,Antonov AN-26B,27,27,0
2000-08-23,"Off Manama, Bahrain",Gulf Air,Airbus A320-212,143,143,0
2000-09-02,"Mount Montezuma, Colombia",Military - Fuerza Aérea Colombiana,Douglas C-47,7,7,0
2000-09-04,"Near Burketown, Australia",Charter - Central Air,Beechcraft SKA 200,8,8,0
2000-09-16,"Kumarapura, Sri Lanka",Military - Sri Lanka Air Force,Mil Mi-17,14,14,0
2000-10-06,"Reynosa, Mexico",Aeromexico,McDonnell Douglas DC-9-31,88,0,4
2000-10-08,"Port Radium, Northwest Territories, Canada",Summit Air Charters,Shorts SC.7 Skyvan 3-100,3,3,0
2000-10-10,"Wichita, Kansas",Bombardier Aerospace,Canadair CL-600-2B16 Challenger 604,3,2,0
2000-10-16,"Hillsboro, Missouri",Private,Cessna 335,3,3,0
2000-10-19,"Near Sam Neua, Laos",Lao Aviation,Harbin Yunshuji Y-12-II,17,8,0
2000-10-25,"Near Batumi, Republic of Georgia",Military - Russian Air Force,Ilyushin IL-18D,86,86,0
2000-10-31,"Taipei, Taiwan",Singapore Airlines,Boeing B-747-412,179,83,0
2000-10-31,"Near Monaquimbundo, Angola",Aca-Ancargo,Antonov AN-26,44,44,0
2000-11-07,"Luabo, Democratic Republic Congo",Malu Aviation,Antonov 32B,11,2,0
2000-11-09,"Fort Wayne, Indiana",Superior Aviation,Swearingen SA.226TC Metro II,1,1,0
2000-11-15,"Near Luanda, Angola",Asa Pesada,Antonov AN-26,57,57,0
2000-11-20,"Miami, Florida",American Airlines,Airbus A300-600R,114,1,0
2000-12-11,"Near Sumacal, Beni, BO",Servicio Aereo Manchupo,Cessna 206,6,6,0
2001-01-04,"Zheng Zou AB, China",Military - People's Liberation Army,Shaanxi Yunshuji Y-8/Yunshuji Y-8,16,16,6
2001-01-08,"Near Silimo, Indonesia",Military - Tentara Nasional Indonesia Navy,CASA 212-MP Aviocar 200,9,9,0
2001-01-23,"Eider Point, Alaska",Majestic Air Cargo,Douglas C-47A-30-DK (DC-3C),2,2,0
2001-01-25,"Ciudad Bolivar, Venezuela",Rutaca Airlines,Douglas DC-3C (C47A-DL),24,24,0
2001-01-27,"Byers, Colorado",North Bay Charter,Beech King Air 200 Catpass,10,10,0
2001-01-31,"El Yopal, Colombia",Lineas Aereas Suramericanas,Sud Aviation SE-210 Caravelle 10R,6,3,0
2001-02-08,"Nurnberg, Germany",E.A.S. Aeroservizi,Learjet 35A,3,3,0
2001-02-08,"Beaver Island, Minnesota",Northern Illinois Flight Center,Swearingen SA.227AT Merlin IVC,6,2,0
2001-02-10,"Jakobkondre, Suriname",Gum Air Charter,GAF Nomad N24A,10,10,0
2001-02-27,"Near Granton Harbour, Scotland",Loganair,Shorts 360-100,2,2,0
2001-03-03,"Unadilla, Georgia",Military - Florida Army National Guard,Short 360,21,21,0
2001-03-03,"Bangkok, Thailand",Thai Airways,Boeing B-737-4D7,5,1,0
2001-03-15,"Medina, Saudi Arabia",Vnukovo Airlines,Tupolev 154M,174,3,0
2001-03-24,"Gustavia, St. Barthélémy, French West Indies",Air Caraibes,de Havilland Canada DHC-6 Twin Otter,19,19,1
2001-03-26,"Jadura, Indonesia",Merpati Nusantara Airlines,Fokker F-27 Friendship 500F,3,3,0
2001-03-29,"Near Aspen, Colorado",Jetwingsco Inc. - Private Charter,Grummand Gulfstream III,18,18,0
2001-04-04,"Adar Yeil, Sudan",Military - Sudan Air Force,Antonov AN-24,30,14,0
2001-04-07,"Thanh Tranh Village, Vietnam",SFC Vietnam - Charter - Full Account,Mil Mi-18 Helicopter,16,16,0
2001-04-28,"Near Roque Perez, Argentina",Private - Techint  group,Cessna  208B Grand Caravan,10,10,0
2001-05-16,"Malatya, Turkey",Military - Turkish Air Force,CASA CN-235M-10,34,34,0
2001-05-17,"Near Sari, Iran",Faraz Qeshm Airlines,Yakovlev YAK-40,30,30,0
2001-05-17,"Mendoza, Argentina",Fuerza Aérea Argentina,Fokker F-27 Friendship 400M,5,5,0
2001-05-22,"Near Myakotino, Russia",Military - Russian Air Force,Antonov 12MGA,7,7,0
2001-06-15,"Jayapura, Indonesia",Manunggal Air,Transall C-160NG,19,1,0
2001-07-04,"Near Irkutsk, Russia",Vladivostokavia,Tupolev TU-154M,145,145,0
2001-07-05,"Off Chinhae, South Korea",Private  - Daewoo Shipbuilding,Sikorsky S-76B helicopter,12,8,0
2001-07-12,"Near Puerto Cabello, Venezuela",Private - Overtec Company,Antonov AN-28 PZL-Mielec M-28 Sky Truck,13,13,0
2001-07-14,"Near Moscow, Russia",Russ Air Transport Company,Ilyushin IL-76,10,10,0
2001-08-05,"Reykjavík, Iceland",Naske Air,Dassault Falcon 20C,3,3,0
2001-08-10,"Near Meadview, Arizona",Papillon Grand Canyon Helicopters of Las Vegas,Aerospatiale AS350 Eurocopter  helicoper,7,6,0
2001-08-23,"Mugogo, Democratic Republic Congo",Victoria Airlines,Antonov 28,11,4,0
2001-08-24,"Ithaca, New York",Ameristar Jet Charter,Learjet 25,2,2,0
2001-08-24,"Lajes, Terceira, Azores",Air Transat,Airbus A-330-243,304,0,0
2001-08-29,"Near Malaga, Spain",Binter Mediterráneo,CASA  CN-235-200,47,4,0
2001-09-11,"Arlington, Virginia.",American Airlines,Boeing B-757-223,64,64,125
2001-09-11,"New York City, New York",American Airlines,Boeing 767-223ER,92,92,2750
2001-09-11,"New York City, New York",United Air Lines,Boeing B-767-222,65,65,2750
2001-09-11,"Shanksville, Pennsylvania",United Air Lines,Boeing B-757-222,44,44,0
2001-09-12,"Near Chichen Itza, Mexico",Aero Ferinco Charter,LET 410UVP,19,19,0
2001-09-15,"Belo Horizonte, Brazil",TAM (Brazil),Fokker 100,82,1,0
2001-09-18,"Guatemala City, Guatemala",Atlantic Airlines,LET 410UVP-E,13,9,0
2001-10-04,"110 miles SW of Sochi, Russia",Sibir Airlines,Tupolev Tu-154M,78,78,0
2001-10-08,"Mollet Lake, Quebec, Canada",Air Saint Maurice Inc.,de Havilland DHC-2 Mk 1 Beaver,7,3,0
2001-10-08,"Milan, Italy",Scandinavian Airlines (SAS) / Private,MD-87 / Cessna 525A Citation II,114,114,4
2001-10-10,"Off Valencia, Spain",Flightline,Swearingen SA-226AT Merlin IV,10,10,0
2001-10-10,"Dillingham, Alaska",PenAir,Cessna 208 Caravan,10,10,0
2001-10-11,"Shamattawa, Canada",Perimeter Airlines,Swearingen SA.226TC Metro I,3,2,0
2001-10-18,"Anchorage, Alaska",ERA Aviation - Air Taxi,Bell 206L,5,3,0
2001-11-12,"Belle Harbor, Queens, New York",American Airlines,Airbus A-300-605R,260,260,5
2001-11-19,"Kalyazin, Russia",Charter - IRS Aero,Ilyushin 18V,27,27,0
2001-11-22,"Pittsburgh, Pennsylvania",Universal Jet Aviation,Learjet 25B,2,2,0
2001-11-23,"Palade, Estonia",ELK Aviation Co. (leased from Eminex),Antonov AN-28,17,2,0
2001-11-24,"Birchwil, Switzerland",Crossair,BAE Avro RJ100,33,24,0
2001-11-27,"Port Harcourt, Nigeria",MK Airlines,Boeing 747-246F,13,1,0
2001-12-01,"Near Novaya Inya , Russia","Military - Russian, cargo",Ilyushin IL- 76TD,18,18,0
2001-12-14,"Geti, Democratic Republic Congo",Eagle Air,Let 410A,6,6,0
2001-12-16,"Near Medellin, Colombia",Heliandes,Let 410UVP-E,16,16,0
2001-12-26,"Bremerhaven, Germany",BAL Bremerhaven Airline,Britten Norman BN-2B Trislander,9,8,0
2002-01-04,"Birmingham, England",Agco Corp,Canadair CL-604,5,5,0
2002-01-09,"Shamsi AFB, Pakistan",Military - U.S. Air Force,Lockheed Hercules KC-130R,7,7,0
2002-01-14,"Bilbao, Spain",Ibertrans Aérea,Embraer EMB-120 Brasilia,3,3,0
2002-01-15,"Chilpancingo, Mexico",Procuraduría General de la República,de Havilland DHC-6 Twin Otter 300,17,5,0
2002-01-16,"Near Solo, Indonesia",Garuda Indonesia Airlines,Boeing B-737-3Q8,62,1,0
2002-01-17,"Near La Bonita, Ecuador",Petroproducción,Fairchild FH-227E,26,26,0
2002-01-27,"Near Luena, Angola",Military - Angolan  Air Force,Antonov AN-12,40,5,0
2002-01-28,"Near Ipiales, Colombia",TAME,Boeing B-727-134,92,92,0
2002-02-12,"Near Khorramabed, Iran",Iran Air Tours,Tupolev TU-154,117,117,0
2002-02-15,"Monrovia, Liberia",Tiramavia,Antonov 12BP,10,1,0
2002-02-21,"Lakhta, Russia",Military - Russian Navy,Antonov AN-26,20,17,0
2002-02-22,"Off Dumaguete, Philippines",Military - U.S. Army,MH-47 Chinook helicopter,10,10,0
2002-03-09,"Monte Rotondo, Italy",Svedijos Prekés,Antonov 2TP,3,3,0
2002-03-14,"Near Placetas, Cuba",Charter - Aerotaxi,Antonov AN-2,17,17,0
2002-03-17,"Off Djibouti, Republic of Djibouti",Djibouti Airlines,Let 410UVP-E,4,4,0
2002-04-12,"Palma de Mallorca, Spain",Tadair,Swearingen SA.227AC Metro III,2,2,0
2002-04-15,"Busan, South Korea",Air China,Boeing B-767-200ER,166,128,0
2002-04-19,"Popayán, Colombia",SELVA Colombia,Antonov AN-32A,8,3,0
2002-04-28,"Near Abakan, Russia",Private,Mi-8 helicopter,20,8,0
2002-05-04,"Kano, Nigeria",EAS Airlines (Executive Airline Services),BAC One-Eleven 525FT,77,74,78
2002-05-07,"Near Tunis, Tunisia",EgyptAir,Boeing B-737-566,62,14,0
2002-05-07,"Off Dalian, China",China Northern Airlines,McDonnell Douglas MD-82,112,112,0
2002-05-21,"Near Calabar, Nigeria",Sky Executive Air Services,LET 410UVP,5,5,0
2002-05-25,"Off Penghu Island, Taiwan",China Airlines (Taiwan),Boeing B-747-209B,225,225,0
2002-05-25,"Near Nabire, Indonesia",Trigana Air Service,de Havilland Canada DHC-6 Twin Otter 300,6,6,0
2002-06-01,"George, South Africa",Airquarius Aviation - Charter,Hawker Siddeley HS-748-372,3,3,0
2002-06-02,"Near Ndalatando, Angola",Military - Angolan Armed Forces,Mi-17,25,20,0
2002-06-12,"Near Gardez, Afghanistan",Military - U.S. Air Force,Lockheed MC-130H Hercules,10,3,0
2002-07-01,"Uberlingen, Germany",Bashkirian Airlines / DHL Worldwide Express,Tupolev TU-154M / Boeing B-757-23APF,71,71,0
2002-07-04,"Bangui, Central African Republic",Prestige Airlines (Cargo) Charter,Boeing B-707-123B,27,27,0
2002-07-16,"Near Long Barai, Indonesia",Sabang Merauke Raya Air Charter,Britten-Norman BN-2A Islander,10,10,0
2002-07-16,"Off Cromer, Norfork, England",Bristow Helicopters,Sikorsky S-76A,11,11,0
2002-07-17,"Surkhet, Nepal",Skyline Airways,de Havilland Canada DHC-6 Twin Otter 300,4,4,0
2002-07-27,"Lviv, Ukraine",Military - Ukraine Air Force,Sukhoi Su-27,2,0,85
2002-07-28,"Moscow, Russia",Pulkovo Aviation Enterprise,Iluyshin Il-86,16,14,0
2002-08-07,"Caguas, Puerto Rico",Military - U.S. Air Force,Lockheed MC-130H Hercules,10,10,0
2002-08-15,"Kadjuduwa Watta, Sri Lanka",Military - Sri Lanka Air Force,Yunshuji Y-8D,5,5,0
2002-08-19,"Khankala, Chechnya",Military - Russian Air Force,Mil Mi-26,147,121,0
